"game_pk","gameGuid","link","gameType","season","gameDate","officialDate","rescheduledFrom","rescheduledFromDate","isTie","gameNumber","publicFacing","doubleHeader","gamedayType","tiebreaker","calendarEventID","seasonDisplay","dayNight","description","scheduledInnings","reverseHomeAwayStatus","inningBreakLength","gamesInSeries","seriesGameNumber","seriesDescription","recordSource","ifNecessary","ifNecessaryDescription","status.abstractGameState","status.codedGameState","status.detailedState","status.statusCode","status.startTimeTBD","status.abstractGameCode","teams.away.score","teams.away.isWinner","teams.away.splitSquad","teams.away.seriesNumber","teams.away.leagueRecord.wins","teams.away.leagueRecord.losses","teams.away.leagueRecord.pct","teams.away.team.id","teams.away.team.name","teams.away.team.link","teams.home.score","teams.home.isWinner","teams.home.splitSquad","teams.home.seriesNumber","teams.home.leagueRecord.wins","teams.home.leagueRecord.losses","teams.home.leagueRecord.pct","teams.home.team.id","teams.home.team.name","teams.home.team.link","venue.id","venue.name","venue.link","content.link","status.reason","rescheduleDate","rescheduleGameDate"
745848,"51744afe-485d-4bbf-8370-cbe280528a43","/api/v1.1/game/745848/feed/live","R","2024","2024-03-29T17:40:00Z","2024-03-29","2024-03-28T17:10:00Z","2024-03-28",FALSE,1,TRUE,"N","P","N","14-745848-2024-03-29","2024","day","Mets home opener; makeup of 3/28 PPD",9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",3,TRUE,FALSE,1,1,0,"1.000",158,"Milwaukee Brewers","/api/v1/teams/158",1,FALSE,FALSE,1,0,1,".000",121,"New York Mets","/api/v1/teams/121",3289,"Citi Field","/api/v1/venues/3289","/api/v1/game/745848/content",NA,NA,NA
745604,"dad8a346-7540-45af-ac82-1c9df09e42b3","/api/v1.1/game/745604/feed/live","R","2024","2024-03-29T19:05:00Z","2024-03-29","2024-03-28T19:05:00Z","2024-03-28",FALSE,1,TRUE,"N","P","N","14-745604-2024-03-29","2024","day","Phillies home opener; makeup of 3/28 PPD",9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",9,TRUE,FALSE,1,1,0,"1.000",144,"Atlanta Braves","/api/v1/teams/144",3,FALSE,FALSE,1,0,1,".000",143,"Philadelphia Phillies","/api/v1/teams/143",2681,"Citizens Bank Park","/api/v1/venues/2681","/api/v1/game/745604/content",NA,NA,NA
745117,"33c7f962-5262-4919-a3d7-10bf03d0ef3b","/api/v1.1/game/745117/feed/live","R","2024","2024-03-29T22:50:00Z","2024-03-29",NA,NA,FALSE,1,TRUE,"N","P","N","14-745117-2024-03-29","2024","night",NA,9,FALSE,120,4,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",2,FALSE,FALSE,1,1,1,".500",141,"Toronto Blue Jays","/api/v1/teams/141",8,TRUE,FALSE,1,1,1,".500",139,"Tampa Bay Rays","/api/v1/teams/139",12,"Tropicana Field","/api/v1/venues/12","/api/v1/game/745117/content",NA,NA,NA
746091,"953fa24c-0eeb-4667-8bf6-1ce17a54d0f1","/api/v1.1/game/746091/feed/live","R","2024","2024-03-29T23:10:00Z","2024-03-29",NA,NA,FALSE,1,TRUE,"N","P","N","14-746091-2024-03-29","2024","night",NA,9,FALSE,120,4,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",7,TRUE,FALSE,1,2,0,"1.000",134,"Pittsburgh Pirates","/api/v1/teams/134",2,FALSE,FALSE,1,0,2,".000",146,"Miami Marlins","/api/v1/teams/146",4169,"loanDepot park","/api/v1/venues/4169","/api/v1/game/746091/content",NA,NA,NA
746412,"e6191d49-c226-4d6d-ad5d-fef774b0a27b","/api/v1.1/game/746412/feed/live","R","2024","2024-03-30T00:10:00Z","2024-03-29",NA,NA,FALSE,1,TRUE,"N","P","N","14-746412-2024-03-29","2024","night",NA,9,FALSE,145,4,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",7,TRUE,FALSE,1,2,0,"1.000",147,"New York Yankees","/api/v1/teams/147",1,FALSE,FALSE,1,0,2,".000",117,"Houston Astros","/api/v1/teams/117",2392,"Minute Maid Park","/api/v1/venues/2392","/api/v1/game/746412/content",NA,NA,NA
747223,"cf3ba4a2-a759-421f-82fe-d81727356482","/api/v1.1/game/747223/feed/live","R","2024","2024-03-30T01:40:00Z","2024-03-29",NA,NA,FALSE,1,TRUE,"N","P","N","14-747223-2024-03-29","2024","night",NA,9,FALSE,120,4,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",3,FALSE,FALSE,1,0,2,".000",115,"Colorado Rockies","/api/v1/teams/115",7,TRUE,FALSE,1,2,0,"1.000",109,"Arizona Diamondbacks","/api/v1/teams/109",15,"Chase Field","/api/v1/venues/15","/api/v1/game/747223/content",NA,NA,NA
745682,"15861b00-a14c-4033-ac83-1b7e19550b6c","/api/v1.1/game/745682/feed/live","R","2024","2024-03-30T01:40:00Z","2024-03-29",NA,NA,FALSE,1,TRUE,"N","P","N","14-745682-2024-03-29","2024","night",NA,9,FALSE,120,4,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",6,TRUE,FALSE,1,2,0,"1.000",114,"Cleveland Guardians","/api/v1/teams/114",4,FALSE,FALSE,1,0,2,".000",133,"Oakland Athletics","/api/v1/teams/133",10,"Oakland Coliseum","/api/v1/venues/10","/api/v1/game/745682/content",NA,NA,NA
745276,"f7ad23a5-3661-4384-8738-42314a7bf3b1","/api/v1.1/game/745276/feed/live","R","2024","2024-03-30T01:40:00Z","2024-03-29",NA,NA,FALSE,1,TRUE,"N","P","N","14-745276-2024-03-29","2024","night",NA,9,FALSE,120,4,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",0,FALSE,FALSE,1,1,1,".500",111,"Boston Red Sox","/api/v1/teams/111",1,TRUE,FALSE,1,1,1,".500",136,"Seattle Mariners","/api/v1/teams/136",680,"T-Mobile Park","/api/v1/venues/680","/api/v1/game/745276/content",NA,NA,NA
745435,"02de175d-d9d6-401e-84b3-568618d626a3","/api/v1.1/game/745435/feed/live","R","2024","2024-03-30T01:40:00Z","2024-03-29",NA,NA,FALSE,1,TRUE,"N","P","N","14-745435-2024-03-29","2024","night",NA,9,FALSE,120,4,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",8,TRUE,FALSE,1,1,1,".500",137,"San Francisco Giants","/api/v1/teams/137",3,FALSE,FALSE,2,2,2,".500",135,"San Diego Padres","/api/v1/teams/135",2680,"Petco Park","/api/v1/venues/2680","/api/v1/game/745435/content",NA,NA,NA
746167,"44b312c4-a94a-4500-91e9-9711f7b81446","/api/v1.1/game/746167/feed/live","R","2024","2024-03-30T02:10:00Z","2024-03-29",NA,NA,FALSE,1,TRUE,"N","P","N","14-746167-2024-03-29","2024","night",NA,9,FALSE,145,4,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",3,FALSE,FALSE,1,0,2,".000",138,"St. Louis Cardinals","/api/v1/teams/138",6,TRUE,FALSE,2,3,1,".750",119,"Los Angeles Dodgers","/api/v1/teams/119",22,"Dodger Stadium","/api/v1/venues/22","/api/v1/game/746167/content",NA,NA,NA
745850,"777476c6-9532-4343-a1f8-3f2322778878","/api/v1.1/game/745850/feed/live","R","2024","2024-03-30T17:40:00Z","2024-03-30",NA,NA,FALSE,1,TRUE,"N","P","N","14-745850-2024-03-30","2024","day",NA,9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",7,TRUE,FALSE,1,2,0,"1.000",158,"Milwaukee Brewers","/api/v1/teams/158",6,FALSE,FALSE,1,0,2,".000",121,"New York Mets","/api/v1/teams/121",3289,"Citi Field","/api/v1/venues/3289","/api/v1/game/745850/content",NA,NA,NA
746818,"5a38f135-0e99-4bc7-b080-67fbd2d8063e","/api/v1.1/game/746818/feed/live","R","2024","2024-03-30T18:10:00Z","2024-03-30",NA,NA,FALSE,1,TRUE,"N","P","N","14-746818-2024-03-30","2024","day",NA,9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",7,TRUE,FALSE,1,2,0,"1.000",116,"Detroit Tigers","/api/v1/teams/116",6,FALSE,FALSE,1,0,2,".000",145,"Chicago White Sox","/api/v1/teams/145",4,"Guaranteed Rate Field","/api/v1/venues/4","/api/v1/game/746818/content",NA,NA,NA
747063,"c25da14d-cc4b-4a3f-8ec3-351640d811f1","/api/v1.1/game/747063/feed/live","R","2024","2024-03-30T20:05:00Z","2024-03-30",NA,NA,FALSE,1,TRUE,"N","P","N","14-747063-2024-03-30","2024","day",NA,9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",4,FALSE,FALSE,1,0,2,".000",108,"Los Angeles Angels","/api/v1/teams/108",13,TRUE,FALSE,1,2,0,"1.000",110,"Baltimore Orioles","/api/v1/teams/110",2,"Oriole Park at Camden Yards","/api/v1/venues/2","/api/v1/game/747063/content",NA,NA,NA
745599,"5560734f-8d89-4d4a-975b-18f47ac28530","/api/v1.1/game/745599/feed/live","R","2024","2024-03-30T20:05:00Z","2024-03-30",NA,NA,FALSE,1,TRUE,"N","P","N","14-745599-2024-03-30","2024","day",NA,9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",12,TRUE,FALSE,1,2,0,"1.000",144,"Atlanta Braves","/api/v1/teams/144",4,FALSE,FALSE,1,0,2,".000",143,"Philadelphia Phillies","/api/v1/teams/143",2681,"Citizens Bank Park","/api/v1/venues/2681","/api/v1/game/745599/content",NA,NA,NA
745684,"085ebc70-ff9d-470a-8e37-1122ddeab02d","/api/v1.1/game/745684/feed/live","R","2024","2024-03-30T20:07:00Z","2024-03-30",NA,NA,FALSE,1,TRUE,"N","P","N","14-745684-2024-03-30","2024","day",NA,9,FALSE,120,4,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",12,TRUE,FALSE,1,3,0,"1.000",114,"Cleveland Guardians","/api/v1/teams/114",3,FALSE,FALSE,1,0,3,".000",133,"Oakland Athletics","/api/v1/teams/133",10,"Oakland Coliseum","/api/v1/venues/10","/api/v1/game/745684/content",NA,NA,NA
746736,"574b02f6-84e0-48ca-aff4-5d7e43f253ec","/api/v1.1/game/746736/feed/live","R","2024","2024-03-30T20:10:00Z","2024-03-30",NA,NA,FALSE,1,TRUE,"N","P","N","14-746736-2024-03-30","2024","day",NA,9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",7,TRUE,FALSE,1,1,1,".500",120,"Washington Nationals","/api/v1/teams/120",6,FALSE,FALSE,1,1,1,".500",113,"Cincinnati Reds","/api/v1/teams/113",2602,"Great American Ball Park","/api/v1/venues/2602","/api/v1/game/746736/content",NA,NA,NA
745119,"c56079f2-b288-4f66-8af5-de74f346f1c0","/api/v1.1/game/745119/feed/live","R","2024","2024-03-30T20:10:00Z","2024-03-30",NA,NA,FALSE,1,TRUE,"N","P","N","14-745119-2024-03-30","2024","day",NA,9,FALSE,120,4,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",1,FALSE,FALSE,1,1,2,".333",141,"Toronto Blue Jays","/api/v1/teams/141",5,TRUE,FALSE,1,2,1,".667",139,"Tampa Bay Rays","/api/v1/teams/139",12,"Tropicana Field","/api/v1/venues/12","/api/v1/game/745119/content",NA,NA,NA
746333,"f1ed8974-1de0-451a-b4ee-1f62865cf510","/api/v1.1/game/746333/feed/live","R","2024","2024-03-30T20:10:00Z","2024-03-30",NA,NA,FALSE,1,TRUE,"N","P","N","14-746333-2024-03-30","2024","day",NA,9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",5,TRUE,FALSE,1,2,0,"1.000",142,"Minnesota Twins","/api/v1/teams/142",1,FALSE,FALSE,1,0,2,".000",118,"Kansas City Royals","/api/v1/teams/118",7,"Kauffman Stadium","/api/v1/venues/7","/api/v1/game/746333/content",NA,NA,NA
746087,"b8dff41f-51b5-410b-a95c-4a5c95b34a04","/api/v1.1/game/746087/feed/live","R","2024","2024-03-30T20:10:00Z","2024-03-30",NA,NA,FALSE,1,TRUE,"N","P","N","14-746087-2024-03-30","2024","day",NA,9,FALSE,120,4,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",9,TRUE,FALSE,1,3,0,"1.000",134,"Pittsburgh Pirates","/api/v1/teams/134",3,FALSE,FALSE,1,0,3,".000",146,"Miami Marlins","/api/v1/teams/146",4169,"loanDepot park","/api/v1/venues/4169","/api/v1/game/746087/content",NA,NA,NA
745037,"518077bc-fc9c-456c-a4f6-386e6f0b679a","/api/v1.1/game/745037/feed/live","R","2024","2024-03-30T23:05:00Z","2024-03-30",NA,NA,FALSE,1,TRUE,"N","P","N","14-745037-2024-03-30","2024","night",NA,9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",2,FALSE,FALSE,1,0,2,".000",112,"Chicago Cubs","/api/v1/teams/112",11,TRUE,FALSE,1,2,0,"1.000",140,"Texas Rangers","/api/v1/teams/140",5325,"Globe Life Field","/api/v1/venues/5325","/api/v1/game/745037/content",NA,NA,NA
745436,"ed6912d1-777f-41fd-9858-d1f76fde6300","/api/v1.1/game/745436/feed/live","R","2024","2024-03-30T23:15:00Z","2024-03-30",NA,NA,FALSE,1,TRUE,"N","P","N","14-745436-2024-03-30","2024","day",NA,9,FALSE,145,4,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",9,TRUE,FALSE,1,2,1,".667",137,"San Francisco Giants","/api/v1/teams/137",6,FALSE,FALSE,2,2,3,".400",135,"San Diego Padres","/api/v1/teams/135",2680,"Petco Park","/api/v1/venues/2680","/api/v1/game/745436/content",NA,NA,NA
746410,"777fb0f5-ddc7-461f-9107-517c8873ecc4","/api/v1.1/game/746410/feed/live","R","2024","2024-03-30T23:15:00Z","2024-03-30",NA,NA,FALSE,1,TRUE,"N","P","N","14-746410-2024-03-30","2024","night",NA,9,FALSE,145,4,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",5,TRUE,FALSE,1,3,0,"1.000",147,"New York Yankees","/api/v1/teams/147",3,FALSE,FALSE,1,0,3,".000",117,"Houston Astros","/api/v1/teams/117",2392,"Minute Maid Park","/api/v1/venues/2392","/api/v1/game/746410/content",NA,NA,NA
747221,"3bc6bd23-817c-4d68-9431-2d541987ed30","/api/v1.1/game/747221/feed/live","R","2024","2024-03-31T00:10:00Z","2024-03-30",NA,NA,FALSE,1,TRUE,"N","P","N","14-747221-2024-03-30","2024","night",NA,9,FALSE,120,4,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",9,TRUE,FALSE,1,1,2,".333",115,"Colorado Rockies","/api/v1/teams/115",4,FALSE,FALSE,1,2,1,".667",109,"Arizona Diamondbacks","/api/v1/teams/109",15,"Chase Field","/api/v1/venues/15","/api/v1/game/747221/content",NA,NA,NA
746168,"37643f48-59d7-44b0-9cd6-b9f00593f1ed","/api/v1.1/game/746168/feed/live","R","2024","2024-03-31T01:10:00Z","2024-03-30",NA,NA,FALSE,1,TRUE,"N","P","N","14-746168-2024-03-30","2024","night",NA,9,FALSE,120,4,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",6,TRUE,FALSE,1,1,2,".333",138,"St. Louis Cardinals","/api/v1/teams/138",5,FALSE,FALSE,2,3,2,".600",119,"Los Angeles Dodgers","/api/v1/teams/119",22,"Dodger Stadium","/api/v1/venues/22","/api/v1/game/746168/content",NA,NA,NA
745278,"730ead42-e2c7-4165-a663-c1ea86bf6c25","/api/v1.1/game/745278/feed/live","R","2024","2024-03-31T01:40:00Z","2024-03-30",NA,NA,FALSE,1,TRUE,"N","P","N","14-745278-2024-03-30","2024","night",NA,9,FALSE,120,4,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",3,FALSE,FALSE,1,1,2,".333",111,"Boston Red Sox","/api/v1/teams/111",4,TRUE,FALSE,1,2,1,".667",136,"Seattle Mariners","/api/v1/teams/136",680,"T-Mobile Park","/api/v1/venues/680","/api/v1/game/745278/content",NA,NA,NA
747062,"44c7ec51-70da-41cb-b645-76932b2ccff7","/api/v1.1/game/747062/feed/live","R","2024","2024-03-31T17:35:00Z","2024-03-31",NA,NA,FALSE,1,TRUE,"N","P","N","14-747062-2024-03-31","2024","day",NA,9,FALSE,120,3,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",4,TRUE,FALSE,1,1,2,".333",108,"Los Angeles Angels","/api/v1/teams/108",1,FALSE,FALSE,1,2,1,".667",110,"Baltimore Orioles","/api/v1/teams/110",2,"Oriole Park at Camden Yards","/api/v1/venues/2","/api/v1/game/747062/content",NA,NA,NA
745602,"f1538264-6fd3-4046-ae28-483b12e7ee94","/api/v1.1/game/745602/feed/live","R","2024","2024-03-31T17:35:00Z","2024-03-31",NA,NA,FALSE,1,TRUE,"N","P","N","14-745602-2024-03-31","2024","day",NA,9,FALSE,120,3,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",4,FALSE,FALSE,1,2,1,".667",144,"Atlanta Braves","/api/v1/teams/144",5,TRUE,FALSE,1,1,2,".333",143,"Philadelphia Phillies","/api/v1/teams/143",2681,"Citizens Bank Park","/api/v1/venues/2681","/api/v1/game/745602/content",NA,NA,NA
746739,"8f6b49c2-d1f8-452d-9736-00a5ac430d1e","/api/v1.1/game/746739/feed/live","R","2024","2024-03-31T17:40:00Z","2024-03-31",NA,NA,FALSE,1,TRUE,"N","P","N","14-746739-2024-03-31","2024","day",NA,9,FALSE,120,3,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",5,FALSE,FALSE,1,1,2,".333",120,"Washington Nationals","/api/v1/teams/120",6,TRUE,FALSE,1,2,1,".667",113,"Cincinnati Reds","/api/v1/teams/113",2602,"Great American Ball Park","/api/v1/venues/2602","/api/v1/game/746739/content",NA,NA,NA
745115,"53fdb88d-dfd9-4035-8642-5e607d861a72","/api/v1.1/game/745115/feed/live","R","2024","2024-03-31T17:40:00Z","2024-03-31",NA,NA,FALSE,1,TRUE,"N","P","N","14-745115-2024-03-31","2024","day",NA,9,FALSE,120,4,4,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",9,TRUE,FALSE,1,2,2,".500",141,"Toronto Blue Jays","/api/v1/teams/141",2,FALSE,FALSE,1,2,2,".500",139,"Tampa Bay Rays","/api/v1/teams/139",12,"Tropicana Field","/api/v1/venues/12","/api/v1/game/745115/content",NA,NA,NA
746090,"ce99aada-2520-47de-833a-bb970b0f8aff","/api/v1.1/game/746090/feed/live","R","2024","2024-03-31T17:40:00Z","2024-03-31",NA,NA,FALSE,1,TRUE,"N","P","N","14-746090-2024-03-31","2024","day",NA,9,FALSE,120,4,4,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",9,TRUE,FALSE,1,4,0,"1.000",134,"Pittsburgh Pirates","/api/v1/teams/134",7,FALSE,FALSE,1,0,4,".000",146,"Miami Marlins","/api/v1/teams/146",4169,"loanDepot park","/api/v1/venues/4169","/api/v1/game/746090/content",NA,NA,NA
745845,"b8be27ab-2020-4d63-ad71-0d38b1e2444f","/api/v1.1/game/745845/feed/live","R","2024","2024-03-31T17:40:00Z","2024-03-31",NA,NA,FALSE,1,TRUE,"N","P","N","14-745845-2024-03-31","2024","day",NA,9,FALSE,120,3,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",4,TRUE,FALSE,1,3,0,"1.000",158,"Milwaukee Brewers","/api/v1/teams/158",1,FALSE,FALSE,1,0,3,".000",121,"New York Mets","/api/v1/teams/121",3289,"Citi Field","/api/v1/venues/3289","/api/v1/game/745845/content",NA,NA,NA
746332,"b0707dc3-811a-483a-bdae-1cc09bcc2dd0","/api/v1.1/game/746332/feed/live","R","2024","2024-03-31T18:10:00Z","2024-03-31",NA,NA,FALSE,1,TRUE,"N","P","N","14-746332-2024-03-31","2024","day",NA,9,FALSE,120,3,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",0,FALSE,FALSE,1,2,1,".667",142,"Minnesota Twins","/api/v1/teams/142",11,TRUE,FALSE,1,1,2,".333",118,"Kansas City Royals","/api/v1/teams/118",7,"Kauffman Stadium","/api/v1/venues/7","/api/v1/game/746332/content",NA,NA,NA
